Hallmark pathway,Gene symbol,STRING ID,Degree centrality
HALLMARK_E2F_TARGETS,PSIP1,9606.ENSP00000370114,0.0163934426229508
HALLMARK_E2F_TARGETS,ANP32E,9606.ENSP00000463154,0.0109289617486339
HALLMARK_E2F_TARGETS,BRMS1L,9606.ENSP00000216807,0.0109289617486339
HALLMARK_E2F_TARGETS,CIT,9606.ENSP00000376306,0.0109289617486339
HALLMARK_E2F_TARGETS,HMGA1,9606.ENSP00000399888,0.0109289617486339
HALLMARK_E2F_TARGETS,LYAR,9606.ENSP00000345917,0.0109289617486339
HALLMARK_E2F_TARGETS,NUP205,9606.ENSP00000285968,0.0109289617486339
HALLMARK_E2F_TARGETS,PA2G4,9606.ENSP00000302886,0.0109289617486339
HALLMARK_E2F_TARGETS,SHMT1,9606.ENSP00000318868,0.0109289617486339
HALLMARK_E2F_TARGETS,STMN1,9606.ENSP00000410452,0.0109289617486339
HALLMARK_E2F_TARGETS,TMPO,9606.ENSP00000266732,0.0109289617486339
HALLMARK_E2F_TARGETS,TUBB,9606.ENSP00000339001,0.0109289617486339
HALLMARK_E2F_TARGETS,USP1,9606.ENSP00000343526,0.0109289617486339
HALLMARK_E2F_TARGETS,CTPS1,9606.ENSP00000497744,0.0054644808743169
HALLMARK_E2F_TARGETS,DCLRE1B,9606.ENSP00000498042,0.0054644808743169
HALLMARK_E2F_TARGETS,DDX39A,9606.ENSP00000242776,0.0054644808743169
HALLMARK_E2F_TARGETS,DEK,9606.ENSP00000498653,0.0054644808743169
HALLMARK_E2F_TARGETS,DIAPH3,9606.ENSP00000383178,0.0054644808743169
HALLMARK_E2F_TARGETS,EIF2S1,9606.ENSP00000256383,0.0054644808743169
HALLMARK_E2F_TARGETS,EXOSC8,9606.ENSP00000374354,0.0054644808743169
HALLMARK_E2F_TARGETS,MTHFD2,9606.ENSP00000377617,0.0054644808743169
HALLMARK_E2F_TARGETS,NAP1L1,9606.ENSP00000477538,0.0054644808743169
HALLMARK_E2F_TARGETS,NOLC1,9606.ENSP00000385410,0.0054644808743169
HALLMARK_E2F_TARGETS,NUDT21,9606.ENSP00000300291,0.0054644808743169
HALLMARK_E2F_TARGETS,PAICS,9606.ENSP00000382595,0.0054644808743169
HALLMARK_E2F_TARGETS,POP7,9606.ENSP00000304353,0.0054644808743169
HALLMARK_E2F_TARGETS,PSMC3IP,9606.ENSP00000377384,0.0054644808743169
HALLMARK_E2F_TARGETS,UBR7,9606.ENSP00000013070,0.0054644808743169
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FN1,9606.ENSP00000346839,0.450980392156863
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL1A1,9606.ENSP00000225964,0.38562091503268
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL1A2,9606.ENSP00000297268,0.333333333333333
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CD44,9606.ENSP00000398632,0.287581699346405
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TGFB1,9606.ENSP00000221930,0.26797385620915
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL3A1,9606.ENSP00000304408,0.261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ITGB1,9606.ENSP00000379350,0.254901960784314
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MMP2,9606.ENSP00000219070,0.235294117647059
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,BGN,9606.ENSP00000327336,0.215686274509804
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL4A1,9606.ENSP00000364979,0.215686274509804
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL6A2,9606.ENSP00000300527,0.202614379084967
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL5A1,9606.ENSP00000360882,0.196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FBN1,9606.ENSP00000325527,0.196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ITGAV,9606.ENSP00000261023,0.196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,THBS1,9606.ENSP00000260356,0.196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ITGB3,9606.ENSP00000452786,0.189542483660131
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DCN,9606.ENSP00000052754,0.183006535947712
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ITGA5,9606.ENSP00000293379,0.183006535947712
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL4A2,9606.ENSP00000353654,0.176470588235294
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL6A3,9606.ENSP00000295550,0.176470588235294
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ELN,9606.ENSP00000351807,0.176470588235294
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,IL6,9606.ENSP00000385675,0.176470588235294
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ITGA2,9606.ENSP00000296585,0.169934640522876
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LUM,9606.ENSP00000266718,0.169934640522876
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CCN2,9606.ENSP00000356954,0.163398692810458
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL5A2,9606.ENSP00000364000,0.163398692810458
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ITGB5,9606.ENSP00000296181,0.163398692810458
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,POSTN,9606.ENSP00000369071,0.163398692810458
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,THBS2,9606.ENSP00000355751,0.163398692810458
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FGF2,9606.ENSP00000264498,0.150326797385621
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SDC1,9606.ENSP00000370542,0.150326797385621
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SPP1,9606.ENSP00000378517,0.143790849673203
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL12A1,9606.ENSP00000325146,0.137254901960784
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CXCL8,9606.ENSP00000306512,0.137254901960784
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LAMC1,9606.ENSP00000258341,0.130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LOX,9606.ENSP00000231004,0.124183006535948
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TIMP1,9606.ENSP00000218388,0.124183006535948
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SDC4,9606.ENSP00000361818,0.117647058823529
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SPARC,9606.ENSP00000231061,0.117647058823529
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MMP1,9606.ENSP00000322788,0.111111111111111
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CXCL12,9606.ENSP00000379140,0.104575163398693
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PLOD1,9606.ENSP00000196061,0.104575163398693
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ACTA2,9606.ENSP00000224784,0.0980392156862745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL11A1,9606.ENSP00000359114,0.0980392156862745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LAMA2,9606.ENSP00000400365,0.0980392156862745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MMP3,9606.ENSP00000299855,0.0980392156862745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PDGFRB,9606.ENSP00000261799,0.0980392156862745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SERPINH1,9606.ENSP00000434412,0.0980392156862745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,VCAN,9606.ENSP00000265077,0.0980392156862745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL16A1,9606.ENSP00000362776,0.0915032679738562
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SERPINE1,9606.ENSP00000223095,0.0915032679738562
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,VCAM1,9606.ENSP00000294728,0.0849673202614379
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,BMP1,9606.ENSP00000305714,0.0784313725490196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL5A3,9606.ENSP00000264828,0.0784313725490196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COMP,9606.ENSP00000222271,0.0784313725490196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FBLN2,9606.ENSP00000384169,0.0784313725490196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LAMA1,9606.ENSP00000374309,0.0784313725490196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LAMA3,9606.ENSP00000324532,0.0784313725490196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PLOD2,9606.ENSP00000282903,0.0784313725490196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CDH2,9606.ENSP00000269141,0.0718954248366013
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FBLN5,9606.ENSP00000345008,0.0718954248366013
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,GPC1,9606.ENSP00000264039,0.0718954248366013
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LAMC2,9606.ENSP00000264144,0.0718954248366013
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,THY1,9606.ENSP00000284240,0.0718954248366013
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FMOD,9606.ENSP00000347041,0.065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,P3H1,9606.ENSP00000236040,0.065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PCOLCE,9606.ENSP00000223061,0.065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FLNA,9606.ENSP00000358866,0.0588235294117647
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,JUN,9606.ENSP00000360266,0.0588235294117647
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MFAP5,9606.ENSP00000352455,0.0588235294117647
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TAGLN,9606.ENSP00000376678,0.0588235294117647
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TNC,9606.ENSP00000265131,0.0588235294117647
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COLGALT1,9606.ENSP00000252599,0.0522875816993464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CXCL1,9606.ENSP00000379110,0.0522875816993464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,IGFBP3,9606.ENSP00000370473,0.0522875816993464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,NID2,9606.ENSP00000216286,0.0522875816993464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PLOD3,9606.ENSP00000223127,0.0522875816993464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TIMP3,9606.ENSP00000266085,0.0522875816993464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,EFEMP2,9606.ENSP00000309953,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FBLN1,9606.ENSP00000331544,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MMP14,9606.ENSP00000308208,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MYL9,9606.ENSP00000279022,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MYLK,9606.ENSP00000353452,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SNAI2,9606.ENSP00000020945,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TPM1,9606.ENSP00000351022,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,VIM,9606.ENSP00000446007,0.0457516339869281
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CALD1,9606.ENSP00000354826,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL7A1,9606.ENSP00000332371,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FBN2,9606.ENSP00000424571,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LOXL1,9606.ENSP00000261921,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,NT5E,9606.ENSP00000257770,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PLAUR,9606.ENSP00000339328,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SGCG,9606.ENSP00000218867,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TPM2,9606.ENSP00000496494,0.0392156862745098
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FZD8,9606.ENSP00000363826,0.0326797385620915
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LOXL2,9606.ENSP00000373783,0.0326797385620915
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LRP1,9606.ENSP00000243077,0.0326797385620915
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TGFBI,9606.ENSP00000416330,0.0326797385620915
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ANPEP,9606.ENSP00000300060,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,GJA1,9606.ENSP00000282561,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,IL15,9606.ENSP00000296545,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,LGALS1,9606.ENSP00000215909,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PPIB,9606.ENSP00000300026,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SGCB,9606.ENSP00000370839,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SGCD,9606.ENSP00000338343,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,VEGFC,9606.ENSP00000480043,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,WNT5A,9606.ENSP00000264634,0.0261437908496732
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CCN1,9606.ENSP00000398736,0.0196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DKK1,9606.ENSP00000363081,0.0196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FERMT2,9606.ENSP00000342858,0.0196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SFRP1,9606.ENSP00000220772,0.0196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SNTB1,9606.ENSP00000378965,0.0196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TPM4,9606.ENSP00000494125,0.0196078431372549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CDH11,9606.ENSP00000268603,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CDH6,9606.ENSP00000265071,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,COL8A2,9606.ENSP00000380901,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CTHRC1,9606.ENSP00000330523,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ECM1,9606.ENSP00000358045,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FSTL1,9606.ENSP00000295633,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,GADD45B,9606.ENSP00000215631,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,INHBA,9606.ENSP00000242208,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MGP,9606.ENSP00000228938,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PTX3,9606.ENSP00000295927,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SFRP4,9606.ENSP00000410715,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SLIT2,9606.ENSP00000422591,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TGM2,9606.ENSP00000355330,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TNFAIP3,9606.ENSP00000481570,0.0130718954248366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ADAM12,9606.ENSP00000357668,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,AREG,9606.ENSP00000379097,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CADM1,9606.ENSP00000329797,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CD59,9606.ENSP00000498879,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DAB2,9606.ENSP00000313391,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DPYSL3,9606.ENSP00000343690,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DST,9606.ENSP00000307959,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,EMP3,9606.ENSP00000469194,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FAP,9606.ENSP00000188790,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FAS,9606.ENSP00000498466,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FOXC2,9606.ENSP00000497759,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FSTL3,9606.ENSP00000166139,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,GADD45A,9606.ENSP00000360025,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,GPX7,9606.ENSP00000354677,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,IGFBP2,9606.ENSP00000233809,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,IGFBP4,9606.ENSP00000269593,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,IL32,9606.ENSP00000431775,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,MATN3,9606.ENSP00000383894,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,OXTR,9606.ENSP00000324270,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PCOLCE2,9606.ENSP00000295992,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PDLIM4,9606.ENSP00000253754,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PTHLH,9606.ENSP00000441765,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SERPINE2,9606.ENSP00000415786,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SLIT3,9606.ENSP00000332164,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SPOCK1,9606.ENSP00000378401,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TGFBR3,9606.ENSP00000212355,0.0065359477124183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TNFRSF11B,9606.ENSP00000297350,0.0065359477124183
HALLMARK_ESTROGEN_RESPONSE_EARLY,AR,9606.ENSP00000363822,0.146666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,MYC,9606.ENSP00000478887,0.133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,BCL2,9606.ENSP00000381185,0.12
HALLMARK_ESTROGEN_RESPONSE_EARLY,PGR,9606.ENSP00000325120,0.12
HALLMARK_ESTROGEN_RESPONSE_EARLY,FOS,9606.ENSP00000306245,0.106666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,CCND1,9606.ENSP00000227507,0.0933333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,JAK2,9606.ENSP00000371067,0.08
HALLMARK_ESTROGEN_RESPONSE_EARLY,CD44,9606.ENSP00000398632,0.0666666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,IGF1R,9606.ENSP00000497069,0.0666666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,NCOR2,9606.ENSP00000384018,0.0666666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,DHCR7,9606.ENSP00000347717,0.0533333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,FKBP5,9606.ENSP00000444810,0.0533333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,CLDN7,9606.ENSP00000353475,0.04
HALLMARK_ESTROGEN_RESPONSE_EARLY,CXCL12,9606.ENSP00000379140,0.04
HALLMARK_ESTROGEN_RESPONSE_EARLY,FKBP4,9606.ENSP00000001008,0.04
HALLMARK_ESTROGEN_RESPONSE_EARLY,KRT19,9606.ENSP00000355124,0.04
HALLMARK_ESTROGEN_RESPONSE_EARLY,RARA,9606.ENSP00000254066,0.04
HALLMARK_ESTROGEN_RESPONSE_EARLY,SCARB1,9606.ENSP00000261693,0.04
HALLMARK_ESTROGEN_RESPONSE_EARLY,TFF1,9606.ENSP00000291527,0.04
HALLMARK_ESTROGEN_RESPONSE_EARLY,BAG1,9606.ENSP00000489189,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,FASN,9606.ENSP00000304592,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,GREB1,9606.ENSP00000370896,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,KLF4,9606.ENSP00000363804,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,KRT18,9606.ENSP00000373489,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,KRT8,9606.ENSP00000449404,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,MAPT,9606.ENSP00000340820,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,MUC1,9606.ENSP00000484824,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,MYB,9606.ENSP00000339992,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,MYBBP1A,9606.ENSP00000370968,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,NRIP1,9606.ENSP00000327213,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,RET,9606.ENSP00000347942,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,SIAH2,9606.ENSP00000322457,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,SLC26A2,9606.ENSP00000286298,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,TUBB2B,9606.ENSP00000259818,0.0266666666666667
HALLMARK_ESTROGEN_RESPONSE_EARLY,ABAT,9606.ENSP00000379845,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,ADCY1,9606.ENSP00000297323,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,ADCY9,9606.ENSP00000294016,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,AKAP1,9606.ENSP00000478212,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,ALDH3B1,9606.ENSP00000473990,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,AREG,9606.ENSP00000379097,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,ARL3,9606.ENSP00000260746,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,CANT1,9606.ENSP00000307674,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,CHPT1,9606.ENSP00000229266,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,CISH,9606.ENSP00000409346,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,EGR3,9606.ENSP00000318057,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,FDFT1,9606.ENSP00000491537,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,FHL2,9606.ENSP00000386892,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,FLNB,9606.ENSP00000420213,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,GAB2,9606.ENSP00000354952,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,GFRA1,9606.ENSP00000347591,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,GJA1,9606.ENSP00000282561,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,IL6ST,9606.ENSP00000370698,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,LRIG1,9606.ENSP00000273261,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,MED13L,9606.ENSP00000281928,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,MED24,9606.ENSP00000440100,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,MLPH,9606.ENSP00000264605,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,MREG,9606.ENSP00000263268,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,NADSYN1,9606.ENSP00000326424,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,PAPSS2,9606.ENSP00000406157,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,PDZK1,9606.ENSP00000342143,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,PLAAT3,9606.ENSP00000320337,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,PMAIP1,9606.ENSP00000326119,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,PPIF,9606.ENSP00000225174,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,RPS6KA2,9606.ENSP00000422435,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,RRP12,9606.ENSP00000446184,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,SFN,9606.ENSP00000340989,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,SLC2A1,9606.ENSP00000416293,0.0133333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,SLC7A5,9606.ENSP00000261622,0.0133333333333333
